"","workerid","trial","criticalComplicated","criticalSimple","langCondition","objCondition","response","responseSide","responseValue","word"
"919","A1F991VPHVNIVC","6","""26""","""50""","""long""","""3-4""","""26""","""right""","""complex""","""pakuwugnum"""
"920","A1F991VPHVNIVC","7","""30""","""15""","""short""","""1-4""","""15""","""left""","""simple""","""torun"""
"921","A1FHY6RNR9QHT9","0","""48""","""3""","""short""","""1-3""","""48""","""left""","""complex""","""vatrus"""
"922","A1FHY6RNR9QHT9","1","""32""","""11""","""short""","""4-5""","""11""","""left""","""simple""","""bugorn"""
"923","A1FHY6RNR9QHT9","2","""45""","""1""","""long""","""3-4""","""45""","""right""","""complex""","""mipatorun"""
"924","A1FHY6RNR9QHT9","3","""14""","""39""","""short""","""3-5""","""14""","""left""","""complex""","""gronan"""
"925","A1FHY6RNR9QHT9","4","""37""","""20""","""short""","""1-2""","""37""","""left""","""complex""","""ralex"""
"926","A1FHY6RNR9QHT9","5","""24""","""6""","""long""","""2-3""","""24""","""right""","""complex""","""fepolopus"""
"927","A1FHY6RNR9QHT9","6","""12""","""50""","""long""","""3-3""","""12""","""left""","""complex""","""pakuwugnum"""
"928","A1FHY6RNR9QHT9","7","""38""","""17""","""long""","""2-5""","""38""","""right""","""complex""","""gaburatum"""
"929","A1FK01GE7K8DBU","0","""52""","""48""","""long""","""3-5""","""52""","""left""","""complex""","""tupabugorn"""
"930","A1FK01GE7K8DBU","1","""53""","""26""","""short""","""4-5""","""53""","""left""","""complex""","""wugnum"""
"931","A1FK01GE7K8DBU","2","""38""","""4""","""long""","""2-5""","""38""","""right""","""complex""","""kibagronan"""
"932","A1FK01GE7K8DBU","3","""21""","""36""","""short""","""5-5""","""36""","""left""","""simple""","""ralex"""
"933","A1FK01GE7K8DBU","4","""23""","""16""","""long""","""3-4""","""23""","""right""","""complex""","""binivatrus"""
"934","A1FK01GE7K8DBU","5","""28""","""13""","""short""","""1-1""","""28""","""left""","""complex""","""ratum"""
"935","A1FK01GE7K8DBU","6","""8""","""17""","""short""","""2-3""","""17""","""left""","""simple""","""lopus"""
"936","A1FK01GE7K8DBU","7","""7""","""54""","""long""","""1-3""","""7""","""left""","""complex""","""mipatorun"""
"937","A1FPY98E1RKFCI","0","""48""","""50""","""short""","""3-3""","""50""","""left""","""simple""","""wugnum"""
"938","A1FPY98E1RKFCI","1","""49""","""28""","""long""","""1-2""","""49""","""right""","""complex""","""kibagronan"""
"939","A1FPY98E1RKFCI","2","""14""","""13""","""long""","""1-5""","""13""","""left""","""simple""","""fepolopus"""
"940","A1FPY98E1RKFCI","3","""27""","""2""","""short""","""2-5""","""2""","""right""","""simple""","""torun"""
"941","A1FPY98E1RKFCI","4","""52""","""1""","""short""","""3-5""","""1""","""left""","""simple""","""ratum"""
"942","A1FPY98E1RKFCI","5","""55""","""9""","""long""","""2-2""","""9""","""right""","""simple""","""binivatrus"""
"943","A1FPY98E1RKFCI","6","""25""","""41""","""long""","""4-5""","""25""","""right""","""complex""","""tiburalex"""
"944","A1FPY98E1RKFCI","7","""7""","""37""","""short""","""2-3""","""7""","""left""","""complex""","""bugorn"""
"945","A1FQKTT4MUD6RQ","0","""60""","""44""","""short""","""1-3""","""60""","""right""","""complex""","""ralex"""
"946","A1FQKTT4MUD6RQ","1","""58""","""48""","""long""","""3-4""","""48""","""left""","""simple""","""kibagronan"""
"947","A1FQKTT4MUD6RQ","2","""32""","""33""","""short""","""5-5""","""32""","""right""","""complex""","""vatrus"""
"948","A1FQKTT4MUD6RQ","3","""18""","""23""","""long""","""4-4""","""18""","""left""","""complex""","""mipatorun"""
"949","A1FQKTT4MUD6RQ","4","""57""","""29""","""long""","""1-1""","""57""","""left""","""complex""","""fepolopus"""
"950","A1FQKTT4MUD6RQ","5","""12""","""39""","""short""","""3-3""","""12""","""right""","""complex""","""wugnum"""
"951","A1FQKTT4MUD6RQ","6","""41""","""20""","""long""","""1-4""","""41""","""left""","""complex""","""gaburatum"""
"952","A1FQKTT4MUD6RQ","7","""11""","""37""","""short""","""2-4""","""37""","""left""","""simple""","""bugorn"""
"953","A1FWIM7BJ2HQVR","0","""41""","""30""","""short""","""4-4""","""30""","""left""","""simple""","""bugorn"""
"954","A1FWIM7BJ2HQVR","1","""36""","""29""","""short""","""1-5""","""29""","""right""","""simple""","""vatrus"""
"955","A1FWIM7BJ2HQVR","2","""39""","""2""","""short""","""2-3""","""2""","""left""","""simple""","""gronan"""
"956","A1FWIM7BJ2HQVR","3","""37""","""28""","""long""","""1-2""","""37""","""left""","""complex""","""pakuwugnum"""
"957","A1FWIM7BJ2HQVR","4","""38""","""22""","""long""","""2-5""","""22""","""right""","""simple""","""mipatorun"""
"958","A1FWIM7BJ2HQVR","5","""47""","""12""","""short""","""3-4""","""12""","""right""","""simple""","""lopus"""
"959","A1FWIM7BJ2HQVR","6","""54""","""15""","""long""","""1-1""","""54""","""left""","""complex""","""tiburalex"""
"960","A1FWIM7BJ2HQVR","7","""32""","""35""","""long""","""5-5""","""32""","""right""","""complex""","""gaburatum"""
"961","A1FZ0TQH7EVPLO","0","""56""","""48""","""long""","""3-3""","""48""","""left""","""simple""","""pakuwugnum"""
"962","A1FZ0TQH7EVPLO","1","""16""","""49""","""long""","""2-3""","""16""","""right""","""complex""","""binivatrus"""
"963","A1FZ0TQH7EVPLO","2","""33""","""12""","""short""","""3-5""","""33""","""right""","""complex""","""ralex"""
"964","A1FZ0TQH7EVPLO","3","""18""","""17""","""long""","""2-4""","""18""","""left""","""complex""","""mipatorun"""
"965","A1FZ0TQH7EVPLO","4","""22""","""55""","""long""","""2-2""","""55""","""left""","""simple""","""tupabugorn"""
"966","A1FZ0TQH7EVPLO","5","""36""","""27""","""short""","""5-5""","""27""","""right""","""simple""","""ratum"""
"967","A1FZ0TQH7EVPLO","6","""14""","""4""","""short""","""2-5""","""4""","""right""","""simple""","""gronan"""
"968","A1FZ0TQH7EVPLO","7","""31""","""45""","""short""","""4-4""","""45""","""left""","""simple""","""lopus"""
"969","A1G12EDIB6CTNX","0","""27""","""53""","""long""","""5-5""","""53""","""left""","""simple""","""mipatorun"""
"970","A1G12EDIB6CTNX","1","""56""","""8""","""short""","""3-3""","""8""","""left""","""simple""","""lopus"""
"971","A1G12EDIB6CTNX","2","""33""","""17""","""short""","""2-5""","""17""","""right""","""simple""","""bugorn"""
"972","A1G12EDIB6CTNX","3","""58""","""20""","""long""","""1-4""","""20""","""right""","""simple""","""gaburatum"""
"973","A1G12EDIB6CTNX","4","""22""","""49""","""short""","""2-2""","""22""","""left""","""complex""","""gronan"""
"974","A1G12EDIB6CTNX","5","""47""","""4""","""short""","""2-4""","""47""","""left""","""complex""","""wugnum"""
"975","A1G12EDIB6CTNX","6","""35""","""48""","""long""","""3-5""","""48""","""right""","""simple""","""binivatrus"""
"976","A1G12EDIB6CTNX","7","""23""","""16""","""long""","""3-4""","""16""","""left""","""simple""","""tiburalex"""
"977","A1G4C1LN6RI053","0","""42""","""44""","""short""","""1-4""","""42""","""left""","""complex""","""ratum"""
"978","A1G4C1LN6RI053","1","""53""","""23""","""short""","""4-5""","""23""","""right""","""simple""","""ralex"""
"979","A1G4C1LN6RI053","2","""60""","""12""","""long""","""3-3""","""60""","""left""","""complex""","""mipatorun"""
"980","A1G4C1LN6RI053","3","""31""","""16""","""long""","""3-4""","""31""","""right""","""complex""","""pakuwugnum"""
"981","A1G4C1LN6RI053","4","""55""","""4""","""short""","""2-2""","""4""","""right""","""simple""","""gronan"""
"982","A1G4C1LN6RI053","5","""35""","""34""","""long""","""2-5""","""34""","""right""","""simple""","""tupabugorn"""
"983","A1G4C1LN6RI053","6","""58""","""2""","""long""","""2-4""","""58""","""left""","""complex""","""fepolopus"""
"984","A1G4C1LN6RI053","7","""32""","""15""","""short""","""1-5""","""32""","""left""","""complex""","""vatrus"""
"985","A1G5SW4SM252UK","0","""47""","""18""","""long""","""4-4""","""18""","""left""","""simple""","""fepolopus"""
"986","A1G5SW4SM252UK","1","""21""","""46""","""short""","""1-5""","""21""","""right""","""complex""","""ratum"""
"987","A1G5SW4SM252UK","2","""14""","""42""","""short""","""4-5""","""42""","""right""","""simple""","""wugnum"""
"988","A1G5SW4SM252UK","3","""41""","""5""","""long""","""2-4""","""41""","""left""","""complex""","""binivatrus"""
"989","A1G5SW4SM252UK","4","""52""","""9""","""short""","""2-5""","""52""","""right""","""complex""","""torun"""
"990","A1G5SW4SM252UK","5","""30""","""44""","""short""","""1-4""","""44""","""left""","""simple""","""bugorn"""
"991","A1G5SW4SM252UK","6","""17""","""34""","""long""","""2-2""","""17""","""left""","""complex""","""tiburalex"""
"992","A1G5SW4SM252UK","7","""56""","""28""","""long""","""1-3""","""56""","""left""","""complex""","""kibagronan"""
"993","A1GBSQ781FYNMM","0","""58""","""1""","""long""","""3-4""","""58""","""right""","""complex""","""pakuwugnum"""
"994","A1GBSQ781FYNMM","1","""35""","""42""","""short""","""4-5""","""42""","""left""","""simple""","""gronan"""
"995","A1GBSQ781FYNMM","2","""31""","""55""","""long""","""2-4""","""31""","""right""","""complex""","""tupabugorn"""
"996","A1GBSQ781FYNMM","3","""52""","""15""","""long""","""1-5""","""52""","""left""","""complex""","""binivatrus"""
"997","A1GBSQ781FYNMM","4","""32""","""40""","""short""","""3-5""","""40""","""left""","""simple""","""ratum"""
"998","A1GBSQ781FYNMM","5","""57""","""3""","""short""","""1-1""","""3""","""left""","""simple""","""ralex"""
"999","A1GBSQ781FYNMM","6","""47""","""13""","""short""","""1-4""","""47""","""left""","""complex""","""torun"""
"1000","A1GBSQ781FYNMM","7","""56""","""54""","""long""","""1-3""","""54""","""right""","""simple""","""fepolopus"""
"1001","A1GR8T8TUTJO00","0","""21""","""52""","""short""","""5-5""","""21""","""right""","""complex""","""lopus"""
"1002","A1GR8T8TUTJO00","1","""41""","""6""","""long""","""2-4""","""41""","""left""","""complex""","""tupabugorn"""
"1003","A1GR8T8TUTJO00","2","""43""","""28""","""short""","""1-5""","""28""","""left""","""simple""","""torun"""
"1004","A1GR8T8TUTJO00","3","""35""","""51""","""long""","""4-5""","""35""","""left""","""complex""","""pakuwugnum"""
"1005","A1GR8T8TUTJO00","4","""50""","""44""","""long""","""1-3""","""44""","""right""","""simple""","""tiburalex"""
"1006","A1GR8T8TUTJO00","5","""59""","""19""","""long""","""1-1""","""59""","""left""","""complex""","""binivatrus"""
"1007","A1GR8T8TUTJO00","6","""58""","""57""","""short""","""1-4""","""57""","""left""","""simple""","""gronan"""
"1008","A1GR8T8TUTJO00","7","""38""","""39""","""short""","""3-5""","""38""","""left""","""complex""","""ratum"""
"1009","A1GU311CN125TM","0","""51""","""1""","""long""","""3-4""","""51""","""left""","""complex""","""gaburatum"""
"1010","A1GU311CN125TM","1","""29""","""44""","""short""","""1-1""","""29""","""right""","""complex""","""torun"""
"1011","A1GU311CN125TM","2","""14""","""13""","""long""","""1-5""","""14""","""right""","""complex""","""binivatrus"""
"1012","A1GU311CN125TM","3","""31""","""22""","""long""","""2-4""","""31""","""left""","""complex""","""tiburalex"""
"1013","A1GU311CN125TM","4","""35""","""12""","""short""","""3-5""","""35""","""left""","""complex""","""gronan"""
"1014","A1GU311CN125TM","5","""42""","""26""","""short""","""4-4""","""42""","""right""","""complex""","""bugorn"""
"1015","A1GU311CN125TM","6","""56""","""50""","""long""","""3-3""","""56""","""left""","""complex""","""fepolopus"""
"1016","A1GU311CN125TM","7","""52""","""9""","""short""","""2-5""","""9""","""right""","""simple""","""wugnum"""
"1017","A1GY9DK50NZPDZ","0","""32""","""16""","""short""","""3-5""","""16""","""right""","""simple""","""ralex"""
"1018","A1GY9DK50NZPDZ","1","""28""","""15""","""long""","""1-1""","""28""","""left""","""complex""","""mipatorun"""
"1019","A1GY9DK50NZPDZ","2","""56""","""13""","""short""","""1-3""","""56""","""left""","""complex""","""wugnum"""
"1020","A1GY9DK50NZPDZ","3","""14""","""19""","""short""","""1-5""","""14""","""right""","""complex""","""ratum"""
"1021","A1GY9DK50NZPDZ","4","""9""","""29""","""long""","""1-2""","""9""","""left""","""complex""","""kibagronan"""
"1022","A1GY9DK50NZPDZ","5","""45""","""6""","""long""","""2-4""","""45""","""right""","""complex""","""binivatrus"""
"1023","A1GY9DK50NZPDZ","6","""24""","""37""","""long""","""2-3""","""37""","""right""","""simple""","""tupabugorn"""
"1024","A1GY9DK50NZPDZ","7","""18""","""42""","""short""","""4-4""","""18""","""left""","""complex""","""lopus"""
"1025","A1H231DLAQISV9","0","""11""","""56""","""long""","""3-4""","""56""","""left""","""simple""","""mipatorun"""
"1026","A1H231DLAQISV9","1","""55""","""4""","""short""","""2-2""","""4""","""right""","""simple""","""ratum"""
"1027","A1H231DLAQISV9","2","""30""","""45""","""long""","""4-4""","""30""","""left""","""complex""","""fepolopus"""
"1028","A1H231DLAQISV9","3","""12""","""2""","""long""","""2-3""","""2""","""left""","""simple""","""kibagronan"""
"1029","A1H231DLAQISV9","4","""33""","""41""","""long""","""4-5""","""41""","""left""","""simple""","""pakuwugnum"""
"1030","A1H231DLAQISV9","5","""23""","""57""","""short""","""1-4""","""57""","""right""","""simple""","""bugorn"""
"1031","A1H231DLAQISV9","6","""36""","""37""","""short""","""2-5""","""37""","""left""","""simple""","""ralex"""
"1032","A1H231DLAQISV9","7","""1""","""13""","""short""","""1-3""","""1""","""left""","""complex""","""vatrus"""
"1033","A1H3TNUIQS76TM","0","""17""","""13""","""long""","""1-2""","""17""","""left""","""complex""","""tiburalex"""
"1034","A1H3TNUIQS76TM","1","""56""","""54""","""short""","""1-3""","""54""","""right""","""simple""","""wugnum"""
"1035","A1H3TNUIQS76TM","2","""52""","""59""","""short""","""1-5""","""52""","""right""","""complex""","""vatrus"""
"1036","A1H3TNUIQS76TM","3","""14""","""18""","""short""","""4-5""","""14""","""left""","""complex""","""gronan"""
"1037","A1H3TNUIQS76TM","4","""43""","""50""","""short""","""3-5""","""43""","""right""","""complex""","""torun"""
"1038","A1H3TNUIQS76TM","5","""58""","""55""","""long""","""2-4""","""55""","""right""","""simple""","""gaburatum"""
"1039","A1H3TNUIQS76TM","6","""51""","""57""","""long""","""1-4""","""57""","""right""","""simple""","""tupabugorn"""
"1040","A1H3TNUIQS76TM","7","""12""","""37""","""long""","""2-3""","""37""","""left""","""simple""","""fepolopus"""
"1041","A1H95TGQZSN1P1","0","""6""","""13""","""long""","""1-2""","""13""","""left""","""simple""","""binivatrus"""
"1042","A1H95TGQZSN1P1","1","""53""","""58""","""long""","""4-5""","""53""","""left""","""complex""","""tiburalex"""
"1043","A1H95TGQZSN1P1","2","""14""","""59""","""short""","""1-5""","""59""","""right""","""simple""","""bugorn"""
"1044","A1H95TGQZSN1P1","3","""41""","""60""","""short""","""3-4""","""60""","""left""","""simple""","""torun"""
"1045","A1H95TGQZSN1P1","4","""20""","""57""","""short""","""1-1""","""20""","""right""","""complex""","""lopus"""
"1046","A1H95TGQZSN1P1","5","""35""","""56""","""short""","""3-5""","""56""","""left""","""simple""","""wugnum"""
"1047","A1H95TGQZSN1P1","6","""31""","""47""","""long""","""4-4""","""47""","""right""","""simple""","""gaburatum"""
"1048","A1H95TGQZSN1P1","7","""26""","""29""","""long""","""1-4""","""29""","""left""","""simple""","""kibagronan"""
"1049","A1HDV2YGU6LASM","0","""1""","""4""","""long""","""2-3""","""1""","""left""","""complex""","""pakuwugnum"""
"1050","A1HDV2YGU6LASM","1","""18""","""44""","""short""","""1-4""","""18""","""right""","""complex""","""ralex"""
"1051","A1HDV2YGU6LASM","2","""26""","""49""","""long""","""2-4""","""26""","""right""","""complex""","""mipatorun"""
"1052","A1HDV2YGU6LASM","3","""38""","""58""","""short""","""4-5""","""58""","""right""","""simple""","""lopus"""
"1053","A1HDV2YGU6LASM","4","""32""","""5""","""long""","""2-5""","""32""","""left""","""complex""","""binivatrus"""
"1054","A1HDV2YGU6LASM","5","""35""","""29""","""short""","""1-5""","""29""","""right""","""simple""","""bugorn"""
"1055","A1HDV2YGU6LASM","6","""34""","""17""","""short""","""2-2""","""34""","""right""","""complex""","""gronan"""
"1056","A1HDV2YGU6LASM","7","""22""","""46""","""long""","""1-2""","""22""","""left""","""complex""","""gaburatum"""
"1057","A1HJQOM5VKSJHY","0","""8""","""20""","""short""","""1-3""","""20""","""right""","""simple""","""bugorn"""
"1058","A1HJQOM5VKSJHY","1","""42""","""24""","""short""","""3-4""","""24""","""left""","""simple""","""vatrus"""
"1059","A1HJQOM5VKSJHY","2","""23""","""13""","""short""","""1-4""","""23""","""left""","""complex""","""lopus"""
"1060","A1HJQOM5VKSJHY","3","""32""","""55""","""long""","""2-5""","""32""","""right""","""complex""","""gaburatum"""
"1061","A1HJQOM5VKSJHY","4","""25""","""52""","""long""","""5-5""","""52""","""left""","""simple""","""tiburalex"""
"1062","A1HJQOM5VKSJHY","5","""27""","""30""","""long""","""4-5""","""30""","""right""","""simple""","""kibagronan"""
"1063","A1HJQOM5VKSJHY","6","""26""","""4""","""short""","""2-4""","""4""","""left""","""simple""","""torun"""
"1064","A1HJQOM5VKSJHY","7","""12""","""56""","""long""","""3-3""","""56""","""left""","""simple""","""pakuwugnum"""
"1065","A1HKXCQXXGQFA","0","""26""","""39""","""long""","""3-4""","""26""","""right""","""complex""","""mipatorun"""
"1066","A1HKXCQXXGQFA","1","""7""","""6""","""long""","""2-3""","""6""","""right""","""simple""","""gaburatum"""
"1067","A1HKXCQXXGQFA","2","""9""","""29""","""short""","""1-2""","""29""","""left""","""simple""","""ralex"""
"1068","A1HKXCQXXGQFA","3","""23""","""41""","""short""","""4-4""","""23""","""right""","""complex""","""wugnum"""
"1069","A1HKXCQXXGQFA","4","""50""","""44""","""long""","""1-3""","""44""","""left""","""simple""","""kibagronan"""
"1070","A1HKXCQXXGQFA","5","""31""","""5""","""short""","""2-4""","""5""","""right""","""simple""","""lopus"""
"1071","A1HKXCQXXGQFA","6","""24""","""12""","""long""","""3-3""","""24""","""left""","""complex""","""tupabugorn"""
"1072","A1HKXCQXXGQFA","7","""11""","""20""","""short""","""1-4""","""20""","""right""","""simple""","""vatrus"""
"1073","A1HSL67DK1FT9T","0","""53""","""24""","""long""","""3-5""","""53""","""left""","""complex""","""kibagronan"""
"1074","A1HSL67DK1FT9T","1","""39""","""50""","""long""","""3-3""","""39""","""right""","""complex""","""gaburatum"""
"1075","A1HSL67DK1FT9T","2","""56""","""10""","""short""","""2-3""","""10""","""left""","""simple""","""lopus"""
